claim_id,policy_id,vehicle_id,fleet_id,loss_date,report_date,claim_type,claim_status,paid_loss,reserve_amount,incurred_loss,litigation_flag,bodily_injury_flag,property_damage_flag,software_failure_flag,sensor_issue_flag,weather_condition,accident_severity,subrogation_recovery,claim_close_days,client_type,primary_state
CLM-000839,POL-0013,VEH-00652,FLT-0013,2025-02-09,2025-02-19,bodily_injury,subrogation,24070.84,14692.55,38763.39,False,True,True,False,False,fog,major,0.0,99,rideshare,GA
CLM-000840,POL-0065,VEH-01816,FLT-0065,2025-05-03,2025-05-11,sensor_damage,closed,31630.16,9003.42,40633.58,False,False,True,False,False,snow,minor,465.57,214,mixed_mobility,GA
CLM-000841,POL-0074,VEH-00541,FLT-0074,2025-02-22,2025-02-26,collision,closed,10207.91,9962.42,20170.33,False,True,True,False,False,snow,minor,1007.79,42,mixed_mobility,NY
CLM-000842,POL-0035,VEH-01122,FLT-0035,2025-09-27,2025-10-08,sensor_damage,closed,51441.86,10921.86,62363.73,False,False,False,False,False,rain,moderate,3631.16,164,logistics,GA
CLM-000843,POL-0045,VEH-01117,FLT-0045,2025-07-28,2025-08-01,bodily_injury,closed,7461.74,7039.12,14500.85,False,False,True,False,False,fog,moderate,433.16,13,rideshare,CO
CLM-000844,POL-0054,VEH-00258,FLT-0054,2025-05-16,2025-06-02,property_damage,closed,37801.98,6969.06,44771.04,False,False,False,False,False,fog,major,718.25,131,rideshare,CO
CLM-000845,POL-0054,VEH-01963,FLT-0054,2025-09-11,2025-09-13,bodily_injury,closed,31549.63,1976.98,33526.61,False,True,False,False,False,clear,minor,0.0,138,rideshare,CO
CLM-000846,POL-0023,VEH-00460,FLT-0023,2025-09-28,2025-09-28,property_damage,closed,32615.0,32064.92,64679.91,False,False,True,False,False,snow,minor,0.0,124,autonomous_taxi,AZ
CLM-000847,POL-0075,VEH-00845,FLT-0075,2025-11-08,2025-11-17,bodily_injury,closed,22013.07,13303.97,35317.04,False,False,True,False,False,wind,minor,786.91,99,autonomous_taxi,NV
CLM-000848,POL-0006,VEH-01966,FLT-0006,2025-02-10,2025-02-17,collision,open,13084.77,8193.4,21278.16,False,True,True,False,False,fog,moderate,816.79,81,logistics,CO
CLM-000849,POL-0074,VEH-01948,FLT-0074,2025-07-15,2025-07-29,property_damage,closed,11294.52,21561.08,32855.6,False,False,False,False,False,rain,minor,3046.86,186,mixed_mobility,NY
CLM-000850,POL-0043,VEH-00013,FLT-0043,2025-11-10,2025-11-18,sensor_damage,open,14992.78,31990.97,46983.74,False,True,True,False,False,snow,minor,3208.51,12,mixed_mobility,NY
CLM-000851,POL-0052,VEH-00329,FLT-0052,2025-08-30,2025-08-31,bodily_injury,closed,616.3,1144.6,1760.9,False,True,True,False,False,fog,minor,0.0,223,autonomous_taxi,AZ
CLM-000852,POL-0015,VEH-01549,FLT-0015,2025-11-12,2025-11-28,property_damage,closed,73808.92,19210.09,93019.01,True,False,True,False,False,snow,severe,0.0,65,delivery,CA
CLM-000853,POL-0020,VEH-01496,FLT-0020,2025-04-30,2025-05-13,bodily_injury,open,11741.61,20177.7,31919.32,True,True,True,False,False,wind,moderate,0.0,219,rideshare,IL
CLM-000854,POL-0005,VEH-00668,FLT-0005,2025-10-26,2025-11-14,comprehensive,closed,43111.28,4021.37,47132.65,True,True,True,False,False,rain,minor,6087.96,237,delivery,IL
CLM-000855,POL-0012,VEH-01311,FLT-0012,2025-05-27,2025-06-12,comprehensive,open,19790.24,1291.28,21081.52,False,True,False,False,False,clear,minor,0.0,174,logistics,GA
CLM-000856,POL-0033,VEH-01852,FLT-0033,2025-07-29,2025-08-04,property_damage,open,4729.0,3239.0,7968.0,False,False,True,False,False,fog,major,0.0,77,rideshare,IL
CLM-000857,POL-0019,VEH-00019,FLT-0019,2025-09-29,2025-09-29,sensor_damage,closed,10294.38,13126.54,23420.93,True,True,False,False,False,wind,major,885.04,38,autonomous_taxi,NV
CLM-000858,POL-0079,VEH-01411,FLT-0079,2025-08-23,2025-08-25,property_damage,closed,20695.83,5635.16,26331.0,False,False,True,True,False,snow,moderate,0.0,90,delivery,GA
CLM-000859,POL-0071,VEH-01308,FLT-0071,2025-10-17,2025-10-23,property_damage,closed,15543.23,10806.76,26349.99,False,False,True,False,True,rain,moderate,1734.81,54,rideshare,NV
CLM-000860,POL-0002,VEH-00163,FLT-0002,2025-06-07,2025-06-10,property_damage,closed,10388.62,612.8,11001.42,False,False,True,False,False,clear,minor,0.0,198,rideshare,GA
CLM-000861,POL-0056,VEH-00827,FLT-0056,2025-06-23,2025-07-06,sensor_damage,subrogation,30015.01,21510.14,51525.15,False,False,False,False,True,wind,minor,124.66,117,autonomous_taxi,GA
CLM-000862,POL-0056,VEH-01757,FLT-0056,2025-03-06,2025-03-25,bodily_injury,subrogation,14210.75,10514.58,24725.33,False,True,True,False,False,wind,minor,1085.04,131,autonomous_taxi,GA
CLM-000863,POL-0047,VEH-01768,FLT-0047,2025-01-01,2025-01-07,sensor_damage,open,32705.41,12932.86,45638.27,False,False,True,False,False,clear,minor,0.0,165,logistics,NY
CLM-000864,POL-0022,VEH-00720,FLT-0022,2025-06-17,2025-07-02,property_damage,litigation,30749.87,23266.38,54016.25,False,False,False,False,False,rain,major,1754.76,79,delivery,IL
CLM-000865,POL-0010,VEH-00783,FLT-0010,2025-06-20,2025-06-28,property_damage,closed,10946.34,10634.99,21581.33,False,False,False,False,False,clear,major,0.0,106,logistics,GA
CLM-000866,POL-0007,VEH-00411,FLT-0007,2025-03-04,2025-03-24,bodily_injury,open,31524.52,2506.3,34030.82,False,False,True,False,False,rain,minor,1095.29,20,autonomous_taxi,TX
CLM-000867,POL-0048,VEH-01837,FLT-0048,2025-02-15,2025-02-26,comprehensive,closed,4018.32,5480.13,9498.45,False,False,False,False,False,clear,major,2192.96,137,autonomous_taxi,FL
CLM-000868,POL-0073,VEH-01379,FLT-0073,2025-07-30,2025-08-10,collision,closed,10442.88,5931.98,16374.87,False,True,True,False,False,wind,severe,0.0,236,autonomous_taxi,CO
CLM-000869,POL-0007,VEH-01256,FLT-0007,2025-11-26,2025-12-11,collision,closed,14476.78,14439.61,28916.38,False,False,True,False,False,clear,moderate,2171.95,215,autonomous_taxi,TX
CLM-000870,POL-0006,VEH-00944,FLT-0006,2025-11-07,2025-11-23,collision,closed,5498.14,1799.64,7297.78,False,False,False,False,False,fog,moderate,3126.68,57,logistics,CO
CLM-000871,POL-0012,VEH-01575,FLT-0012,2025-02-19,2025-03-08,sensor_damage,closed,26720.63,31853.25,58573.89,False,False,True,False,False,rain,minor,882.3,59,logistics,GA
CLM-000872,POL-0004,VEH-01995,FLT-0004,2025-05-06,2025-05-10,bodily_injury,closed,11242.79,18312.53,29555.32,False,False,False,False,False,clear,moderate,1739.9,125,mixed_mobility,FL
CLM-000873,POL-0020,VEH-00713,FLT-0020,2025-01-03,2025-01-09,sensor_damage,closed,28422.5,19861.36,48283.86,False,True,True,False,False,rain,moderate,0.0,102,rideshare,IL
CLM-000874,POL-0062,VEH-01095,FLT-0062,2025-01-17,2025-01-20,bodily_injury,subrogation,12535.38,2453.2,14988.58,False,False,False,False,False,rain,minor,2651.42,184,delivery,CA
CLM-000875,POL-0052,VEH-01725,FLT-0052,2025-07-23,2025-08-06,comprehensive,closed,20044.02,38644.56,58688.58,False,False,True,False,True,fog,minor,0.0,212,autonomous_taxi,AZ
CLM-000876,POL-0059,VEH-00793,FLT-0059,2025-07-07,2025-07-26,comprehensive,closed,8157.58,2502.39,10659.98,False,False,True,False,False,fog,moderate,804.58,52,delivery,AZ
CLM-000877,POL-0005,VEH-00538,FLT-0005,2025-11-16,2025-11-18,comprehensive,subrogation,2616.39,3045.69,5662.09,True,False,True,False,False,rain,minor,0.0,96,delivery,IL
CLM-000878,POL-0012,VEH-00909,FLT-0012,2025-07-12,2025-07-29,collision,closed,15968.21,4414.14,20382.35,True,True,True,False,False,fog,moderate,0.0,165,logistics,GA
CLM-000879,POL-0064,VEH-00123,FLT-0064,2025-07-29,2025-08-01,property_damage,closed,13411.49,26843.35,40254.84,False,False,True,False,False,snow,minor,1657.42,171,logistics,IL
CLM-000880,POL-0023,VEH-00042,FLT-0023,2025-01-21,2025-02-03,sensor_damage,closed,10548.66,4962.32,15510.99,False,False,True,True,False,rain,moderate,2250.61,97,autonomous_taxi,AZ
CLM-000881,POL-0071,VEH-00707,FLT-0071,2025-07-03,2025-07-10,collision,closed,30720.52,5141.93,35862.45,False,False,False,False,False,rain,minor,1911.34,41,rideshare,NV
CLM-000882,POL-0028,VEH-00619,FLT-0028,2025-02-19,2025-03-05,bodily_injury,closed,17785.45,28934.6,46720.05,False,False,True,False,False,rain,moderate,0.0,101,rideshare,FL
CLM-000883,POL-0030,VEH-00326,FLT-0030,2025-07-23,2025-08-09,bodily_injury,closed,12713.8,741.79,13455.6,False,False,False,False,False,wind,moderate,3555.64,220,autonomous_taxi,IL
CLM-000884,POL-0037,VEH-01924,FLT-0037,2025-07-22,2025-08-08,bodily_injury,closed,18904.83,2939.12,21843.95,False,False,True,False,False,fog,minor,2.66,231,delivery,CA
CLM-000885,POL-0060,VEH-01542,FLT-0060,2025-02-28,2025-03-13,comprehensive,closed,6213.83,1834.79,8048.62,False,False,False,False,False,rain,minor,465.68,131,logistics,GA
CLM-000886,POL-0038,VEH-00671,FLT-0038,2025-07-12,2025-07-22,bodily_injury,subrogation,15573.29,18392.48,33965.77,False,False,True,False,False,wind,major,2430.22,53,autonomous_taxi,NY
CLM-000887,POL-0023,VEH-01400,FLT-0023,2025-09-24,2025-09-25,collision,closed,19530.33,12148.74,31679.07,False,False,False,False,False,rain,moderate,1575.8,30,autonomous_taxi,AZ
CLM-000888,POL-0049,VEH-01094,FLT-0049,2025-10-04,2025-10-12,property_damage,closed,10138.02,11021.5,21159.52,False,False,True,False,False,fog,moderate,501.12,75,rideshare,FL
CLM-000889,POL-0068,VEH-00288,FLT-0068,2025-02-14,2025-03-05,bodily_injury,open,2867.14,416.73,3283.87,False,False,True,False,False,snow,moderate,162.23,110,mixed_mobility,TX
CLM-000890,POL-0024,VEH-01648,FLT-0024,2025-08-24,2025-09-04,property_damage,closed,21522.09,18079.41,39601.5,False,False,True,False,False,snow,minor,5996.47,110,autonomous_taxi,FL
CLM-000891,POL-0020,VEH-00003,FLT-0020,2025-02-08,2025-02-20,sensor_damage,closed,14336.75,962.49,15299.24,False,False,True,False,False,rain,minor,184.75,52,rideshare,IL
CLM-000892,POL-0066,VEH-00691,FLT-0066,2025-05-04,2025-05-10,bodily_injury,closed,7617.78,17354.89,24972.67,False,True,True,True,False,wind,minor,706.4,124,delivery,NY
CLM-000893,POL-0033,VEH-01445,FLT-0033,2025-10-15,2025-10-19,property_damage,closed,9454.1,10550.2,20004.31,False,True,True,True,True,snow,moderate,1666.12,102,rideshare,IL
CLM-000894,POL-0059,VEH-00452,FLT-0059,2025-06-28,2025-07-01,comprehensive,closed,4366.32,6413.51,10779.83,False,False,False,False,False,snow,minor,1965.77,141,delivery,AZ
CLM-000895,POL-0042,VEH-01906,FLT-0042,2025-09-24,2025-10-07,collision,closed,6512.73,6720.08,13232.8,False,False,True,False,False,rain,minor,4628.29,119,logistics,IL
CLM-000896,POL-0061,VEH-01401,FLT-0061,2025-08-27,2025-09-12,collision,litigation,2956.26,1224.46,4180.72,False,False,False,True,False,rain,moderate,6312.83,42,autonomous_taxi,AZ
CLM-000897,POL-0046,VEH-01012,FLT-0046,2025-01-09,2025-01-18,comprehensive,closed,50404.52,30502.5,80907.02,False,False,False,True,False,snow,minor,2517.34,212,autonomous_taxi,IL
CLM-000898,POL-0049,VEH-01733,FLT-0049,2025-11-08,2025-11-17,sensor_damage,closed,8262.37,2940.5,11202.88,False,False,True,False,False,wind,minor,1266.88,220,rideshare,FL
CLM-000899,POL-0003,VEH-00065,FLT-0003,2025-02-05,2025-02-17,comprehensive,closed,44399.32,56919.91,101319.22,False,False,False,False,False,clear,minor,0.0,48,logistics,FL
CLM-000900,POL-0079,VEH-01707,FLT-0079,2025-05-22,2025-05-29,bodily_injury,closed,1084.11,2523.63,3607.75,False,False,False,True,False,clear,minor,1718.33,24,delivery,GA
CLM-000901,POL-0026,VEH-00568,FLT-0026,2025-11-04,2025-11-15,bodily_injury,open,18584.45,18048.06,36632.51,False,False,True,False,False,snow,moderate,4519.38,55,delivery,IL
CLM-000902,POL-0079,VEH-01927,FLT-0079,2025-09-21,2025-10-03,bodily_injury,closed,20886.25,10709.77,31596.03,False,False,False,False,False,wind,minor,0.0,45,delivery,GA
CLM-000903,POL-0078,VEH-01691,FLT-0078,2025-01-17,2025-01-23,bodily_injury,closed,10623.23,16411.76,27035.0,False,False,True,False,False,snow,moderate,0.0,91,autonomous_taxi,NY
CLM-000904,POL-0078,VEH-01152,FLT-0078,2025-10-09,2025-10-24,sensor_damage,subrogation,9915.9,4037.46,13953.36,True,False,True,False,False,rain,moderate,4566.51,194,autonomous_taxi,NY
CLM-000905,POL-0065,VEH-01816,FLT-0065,2025-05-20,2025-05-28,comprehensive,closed,9282.45,17506.73,26789.18,True,False,False,False,False,fog,minor,861.26,66,mixed_mobility,GA
CLM-000906,POL-0008,VEH-01958,FLT-0008,2025-09-29,2025-10-06,collision,litigation,7979.53,6672.21,14651.75,False,False,True,False,False,rain,minor,0.0,103,logistics,FL
CLM-000907,POL-0007,VEH-00683,FLT-0007,2025-04-29,2025-05-02,bodily_injury,closed,18650.36,13003.15,31653.5,False,False,True,False,False,fog,minor,0.0,153,autonomous_taxi,TX
CLM-000908,POL-0005,VEH-01010,FLT-0005,2025-05-23,2025-06-08,bodily_injury,open,8304.62,15836.17,24140.79,False,False,True,False,False,clear,minor,0.0,150,delivery,IL
CLM-000909,POL-0059,VEH-01000,FLT-0059,2025-04-13,2025-04-16,comprehensive,closed,54959.79,22017.76,76977.55,False,False,True,False,True,rain,minor,0.0,28,delivery,AZ
CLM-000910,POL-0016,VEH-01950,FLT-0016,2025-05-27,2025-06-01,comprehensive,open,37213.42,35378.73,72592.15,False,False,False,False,False,snow,minor,5771.5,207,autonomous_taxi,CO
CLM-000911,POL-0035,VEH-01122,FLT-0035,2025-02-11,2025-02-18,comprehensive,open,22601.83,13529.71,36131.53,False,False,True,False,False,wind,moderate,994.96,214,logistics,GA
CLM-000912,POL-0075,VEH-00785,FLT-0075,2025-08-12,2025-09-01,collision,subrogation,11558.71,5329.5,16888.21,False,False,True,False,False,clear,moderate,1468.09,170,autonomous_taxi,NV
CLM-000913,POL-0061,VEH-01865,FLT-0061,2025-07-04,2025-07-06,collision,litigation,29663.9,8284.86,37948.76,False,False,True,False,False,clear,moderate,1179.25,142,autonomous_taxi,AZ
CLM-000914,POL-0033,VEH-00565,FLT-0033,2025-08-16,2025-08-23,collision,closed,35639.95,4121.49,39761.43,False,False,True,False,False,fog,moderate,7285.59,159,rideshare,IL
CLM-000915,POL-0035,VEH-01354,FLT-0035,2025-07-04,2025-07-18,comprehensive,closed,6002.63,548.69,6551.31,False,False,True,False,False,fog,severe,5131.3,192,logistics,GA
CLM-000916,POL-0036,VEH-01578,FLT-0036,2025-06-28,2025-07-17,sensor_damage,closed,42641.7,4364.44,47006.14,False,False,True,False,False,snow,moderate,0.0,142,autonomous_taxi,GA
CLM-000917,POL-0075,VEH-00785,FLT-0075,2025-09-06,2025-09-18,sensor_damage,closed,18060.3,12174.1,30234.4,False,True,True,True,True,fog,moderate,2058.2,57,autonomous_taxi,NV
CLM-000918,POL-0073,VEH-00233,FLT-0073,2025-03-10,2025-03-17,collision,open,12347.82,18372.14,30719.96,False,False,True,False,False,wind,minor,2337.64,71,autonomous_taxi,CO
CLM-000919,POL-0009,VEH-01602,FLT-0009,2025-02-13,2025-02-25,property_damage,open,6138.11,2137.42,8275.53,False,False,True,False,False,rain,minor,3166.77,22,delivery,AZ
CLM-000920,POL-0039,VEH-01291,FLT-0039,2025-03-28,2025-03-30,sensor_damage,closed,8452.55,3541.37,11993.92,False,False,True,False,False,rain,moderate,1586.26,230,logistics,FL
CLM-000921,POL-0007,VEH-00506,FLT-0007,2025-01-22,2025-02-04,bodily_injury,closed,7847.79,17082.42,24930.22,False,True,True,False,False,snow,minor,0.0,228,autonomous_taxi,TX
CLM-000922,POL-0036,VEH-00644,FLT-0036,2025-08-04,2025-08-09,sensor_damage,closed,7480.13,10493.84,17973.97,False,True,True,False,False,clear,minor,1769.5,213,autonomous_taxi,GA
CLM-000923,POL-0060,VEH-00055,FLT-0060,2025-06-20,2025-07-04,collision,closed,19977.63,21088.67,41066.3,False,False,True,False,False,rain,moderate,1847.08,211,logistics,GA
CLM-000924,POL-0054,VEH-01563,FLT-0054,2025-11-15,2025-12-01,comprehensive,open,10605.35,13504.76,24110.1,False,True,True,False,False,wind,minor,0.0,21,rideshare,CO
CLM-000925,POL-0041,VEH-01829,FLT-0041,2025-06-28,2025-06-28,comprehensive,litigation,8254.18,13498.27,21752.45,False,False,True,False,False,wind,moderate,0.0,139,mixed_mobility,NV
CLM-000926,POL-0023,VEH-01400,FLT-0023,2025-09-08,2025-09-17,sensor_damage,closed,51082.12,8297.84,59379.95,False,False,True,False,False,fog,moderate,2566.67,195,autonomous_taxi,AZ
CLM-000927,POL-0015,VEH-01020,FLT-0015,2025-02-09,2025-02-19,collision,open,37967.76,2343.89,40311.65,False,False,False,False,False,clear,moderate,2423.01,75,delivery,CA
CLM-000928,POL-0050,VEH-00119,FLT-0050,2025-02-11,2025-02-15,sensor_damage,closed,22399.77,7639.5,30039.27,False,False,False,False,True,clear,severe,2167.4,176,rideshare,NV
CLM-000929,POL-0064,VEH-01635,FLT-0064,2025-08-26,2025-09-09,comprehensive,open,12857.54,3540.01,16397.55,False,False,True,False,True,fog,moderate,0.0,46,logistics,IL
CLM-000930,POL-0068,VEH-00699,FLT-0068,2025-11-20,2025-11-22,collision,open,2185.32,950.28,3135.6,False,False,True,False,False,rain,moderate,0.0,202,mixed_mobility,TX
CLM-000931,POL-0012,VEH-01846,FLT-0012,2025-02-17,2025-02-22,bodily_injury,closed,8165.36,3104.87,11270.22,False,True,True,False,False,snow,major,1867.31,37,logistics,GA
CLM-000932,POL-0040,VEH-00456,FLT-0040,2025-07-17,2025-07-25,collision,litigation,14414.84,14460.96,28875.8,False,False,False,True,False,snow,moderate,0.0,224,autonomous_taxi,GA
CLM-000933,POL-0064,VEH-00397,FLT-0064,2025-05-05,2025-05-10,property_damage,closed,51453.5,9807.86,61261.36,False,False,True,False,False,wind,minor,927.96,216,logistics,IL
CLM-000934,POL-0031,VEH-01007,FLT-0031,2025-05-29,2025-06-16,collision,open,4741.79,602.34,5344.12,False,True,True,False,False,fog,moderate,0.0,127,mixed_mobility,NV
CLM-000935,POL-0042,VEH-01492,FLT-0042,2025-04-04,2025-04-11,bodily_injury,closed,5628.2,351.26,5979.47,False,False,True,False,False,wind,moderate,68.31,160,logistics,IL
CLM-000936,POL-0070,VEH-00819,FLT-0070,2025-11-25,2025-12-14,property_damage,open,30649.52,22760.21,53409.73,False,False,True,False,False,fog,major,0.0,220,mixed_mobility,WA
CLM-000937,POL-0013,VEH-00252,FLT-0013,2025-03-02,2025-03-15,bodily_injury,closed,13792.78,4649.11,18441.89,False,True,False,False,False,clear,moderate,6280.14,149,rideshare,GA
CLM-000938,POL-0017,VEH-00287,FLT-0017,2025-04-05,2025-04-24,comprehensive,open,14805.05,4040.44,18845.49,False,False,True,False,False,rain,moderate,678.84,134,rideshare,TX
CLM-000939,POL-0058,VEH-01480,FLT-0058,2025-05-18,2025-05-27,bodily_injury,open,21346.55,35981.29,57327.84,False,True,False,False,False,rain,moderate,1486.1,234,mixed_mobility,CA
CLM-000940,POL-0021,VEH-01288,FLT-0021,2025-03-19,2025-04-06,bodily_injury,open,16639.41,6243.47,22882.88,False,False,False,False,False,clear,minor,0.0,193,mixed_mobility,TX
CLM-000941,POL-0054,VEH-00766,FLT-0054,2025-01-27,2025-01-28,comprehensive,closed,13698.99,19930.95,33629.94,False,True,True,False,False,snow,moderate,4141.45,234,rideshare,CO
CLM-000942,POL-0045,VEH-01890,FLT-0045,2025-06-22,2025-06-24,comprehensive,closed,28911.97,4222.47,33134.44,False,False,False,False,False,snow,major,533.04,203,rideshare,CO
CLM-000943,POL-0049,VEH-00786,FLT-0049,2025-10-20,2025-10-27,collision,litigation,9419.31,21038.49,30457.79,False,False,True,False,False,fog,minor,3775.2,162,rideshare,FL
CLM-000944,POL-0067,VEH-01452,FLT-0067,2025-03-22,2025-04-03,sensor_damage,open,17498.97,4256.57,21755.55,False,False,True,False,False,clear,moderate,2919.97,13,rideshare,CA
CLM-000945,POL-0068,VEH-00892,FLT-0068,2025-05-30,2025-05-30,comprehensive,closed,1678.35,681.56,2359.91,False,False,False,False,False,snow,major,83.01,219,mixed_mobility,TX
CLM-000946,POL-0019,VEH-01318,FLT-0019,2025-06-10,2025-06-16,comprehensive,closed,10116.08,17858.58,27974.66,False,False,False,False,False,fog,major,0.0,86,autonomous_taxi,NV
CLM-000947,POL-0023,VEH-01409,FLT-0023,2025-02-14,2025-02-19,collision,closed,48280.15,15255.98,63536.12,False,False,False,True,False,fog,minor,1605.97,110,autonomous_taxi,AZ
CLM-000948,POL-0007,VEH-00337,FLT-0007,2025-06-20,2025-07-08,sensor_damage,closed,4198.76,3956.77,8155.53,False,False,False,False,False,snow,minor,0.0,13,autonomous_taxi,TX
CLM-000949,POL-0025,VEH-00622,FLT-0025,2025-04-02,2025-04-08,comprehensive,closed,10168.56,1488.31,11656.87,False,False,False,False,False,wind,moderate,1465.81,171,rideshare,NV
CLM-000950,POL-0004,VEH-01989,FLT-0004,2025-08-24,2025-08-30,sensor_damage,closed,9247.04,7059.33,16306.37,False,False,False,False,True,clear,moderate,4983.02,142,mixed_mobility,FL
CLM-000951,POL-0049,VEH-01105,FLT-0049,2025-08-20,2025-09-01,property_damage,closed,7093.8,2466.24,9560.04,False,False,True,False,False,snow,minor,519.6,179,rideshare,FL
CLM-000952,POL-0043,VEH-01957,FLT-0043,2025-10-26,2025-11-01,bodily_injury,closed,34589.32,29161.63,63750.95,False,False,True,False,False,clear,minor,5498.76,143,mixed_mobility,NY
CLM-000953,POL-0045,VEH-01971,FLT-0045,2025-06-25,2025-07-13,collision,closed,14048.92,5591.26,19640.18,True,False,False,True,False,fog,moderate,826.18,198,rideshare,CO
CLM-000954,POL-0041,VEH-00870,FLT-0041,2025-02-11,2025-02-18,sensor_damage,open,6675.07,15235.39,21910.46,False,True,True,False,False,fog,moderate,2514.84,63,mixed_mobility,NV
CLM-000955,POL-0027,VEH-01340,FLT-0027,2025-09-12,2025-09-19,collision,closed,7747.55,15579.43,23326.98,False,True,True,False,False,rain,severe,0.0,123,logistics,IL
